sampleId	piHat	cntProbe	isCensored	seedInit	OFError	signifDigits	runtime	solverName	
228	3.142	2485.0	FALSE	3219452	2.667639824593948e-07	4	0.007825851440429688	Needles1	
229	3.142	2518.0	FALSE	9176314	1.682863083596331e-05	4	0.010213851928710938	Needles1	
230	3.142	721.0	FALSE	5358823	1.9546845729578877e-05	4	0.003010988235473633	Needles1	
231	3.142	1043.0	FALSE	9174407	2.6388529759113766e-05	4	0.0037620067596435547	Needles1	
232	3.142	3572.0	FALSE	320578	8.050015980476388e-06	4	0.011553049087524414	Needles1	
233	3.142	1442.0	FALSE	6404349	1.9546845729578877e-05	4	0.004508256912231445	Needles1	
234	3.142	1087.0	FALSE	4557341	2.5843519826374006e-05	4	0.003434896469116211	Needles1	
235	3.142	2562.0	FALSE	9196126	3.824769755356172e-05	4	0.008123159408569336	Needles1	
236	3.142	2196.0	FALSE	8601397	3.824769755356172e-05	4	0.0068509578704833984	Needles1	
237	3.142	3916.0	FALSE	251796	3.816526325639558e-06	4	0.012238025665283203	Needles1	
238	3.142	4780.0	FALSE	144089	4.388929531051744e-05	4	0.015287160873413086	Needles1	
239	3.142	344.0	FALSE	173637	4.0142174475121806e-05	4	0.0010647773742675781	Needles1	
240	3.142	3206.0	FALSE	5201022	4.602656937802152e-06	4	0.010013103485107422	Needles1	
241	3.142	4571.0	FALSE	4757644	1.1897576254416009e-05	4	0.014387130737304688	Needles1	
242	3.142	3228.0	FALSE	1672951	1.3185826058137451e-05	4	0.010103940963745117	Needles1	
243	3.142	3272.0	FALSE	8015923	3.0006035539820175e-05	4	0.010174036026000977	Needles1	
244	3.142	1043.0	FALSE	6685828	2.6388529759113766e-05	4	0.003256082534790039	Needles1	
245	3.142	721.0	FALSE	1693203	1.9546845729578877e-05	4	0.002257108688354492	Needles1	
246	3.142	1387.0	FALSE	5700144	2.9799682865316868e-05	4	0.004374027252197266	Needles1	
247	3.142	3096.0	FALSE	5180954	4.0142174475121806e-05	4	0.009688138961791992	Needles1	
248	3.142	355.0	FALSE	2206262	2.667639824593948e-07	4	0.0011081695556640625	Needles1	
249	3.142	3616.0	FALSE	6873894	2.333250904440476e-05	4	0.011503934860229492	Needles1	
250	3.142	1464.0	FALSE	2528611	3.824769755356172e-05	4	0.00463104248046875	Needles1	
251	3.142	721.0	FALSE	8506539	1.9546845729578877e-05	4	0.004548311233520508	Needles1	
252	3.142	699.0	FALSE	7726727	1.961988213494692e-05	4	0.002347230911254883	Needles1	
253	3.142	1065.0	FALSE	4664890	2.667639824593948e-07	4	0.003412961959838867	Needles1	
254	3.142	732.0	FALSE	7319508	3.824769755356172e-05	4	0.003754854202270508	Needles1	
255	3.142	1376.0	FALSE	3842985	4.0142174475121806e-05	4	0.006469249725341797	Needles1	
256	3.142	355.0	FALSE	1789010	2.667639824593948e-07	4	0.0011110305786132812	Needles1	
257	3.142	366.0	FALSE	5107181	3.824769755356172e-05	4	0.0011363029479980469	Needles1	
258	3.142	4271.0	FALSE	1941666	3.5214743618894317e-06	4	0.017628908157348633	Needles1	
259	3.142	2397.0	FALSE	9142202	4.6126722372363815e-05	4	0.007961750030517578	Needles1	
260	3.142	3506.0	FALSE	4854768	1.559265810024968e-05	4	0.011811971664428711	Needles1	
261	3.142	1742.0	FALSE	4367900	2.3672525978568615e-05	4	0.006261110305786133	Needles1	
262	3.142	699.0	FALSE	4042018	1.961988213494692e-05	4	0.0021789073944091797	Needles1	
263	3.142	1764.0	FALSE	3690858	7.613518762106253e-06	4	0.0055539608001708984	Needles1	
264	3.142	2752.0	FALSE	4535148	4.0142174475121806e-05	4	0.009843111038208008	Needles1	
265	3.142	1830.0	FALSE	6804632	3.824769755356172e-05	4	0.005670070648193359	Needles1	
266	3.142	710.0	FALSE	6813257	2.667639824593948e-07	4	0.0022351741790771484	Needles1	
267	3.142	2939.0	FALSE	6087187	4.283545329242244e-05	4	0.009639263153076172	Needles1	
268	3.142	4381.0	FALSE	2067357	3.517000268526971e-05	4	0.01580500602722168	Needles1	
269	3.142	1032.0	FALSE	1952374	4.0142174475121806e-05	4	0.004614114761352539	Needles1	
270	3.142	2086.0	FALSE	9878217	2.6388529759113766e-05	4	0.006464958190917969	Needles1	
271	3.142	1464.0	FALSE	361939	3.824769755356172e-05	4	0.004613161087036133	Needles1	
272	3.142	3806.0	FALSE	8080835	3.260406461835785e-05	4	0.01608109474182129	Needles1	
273	3.142	699.0	FALSE	3621176	1.961988213494692e-05	4	0.0025479793548583984	Needles1	
274	3.142	355.0	FALSE	1526805	2.667639824593948e-07	4	0.0012440681457519531	Needles1	
275	3.142	2163.0	FALSE	8055812	1.9546845729578877e-05	4	0.00856781005859375	Needles1	
276	3.142	1475.0	FALSE	4874336	4.738900850886907e-05	4	0.006780862808227539	Needles1	
277	3.142	710.0	FALSE	7929514	2.667639824593948e-07	4	0.0025949478149414062	Needles1	
278	3.142	3784.0	FALSE	2151567	4.0142174475121806e-05	4	0.013708829879760742	Needles1	
279	3.142	2774.0	FALSE	5423721	2.9799682865316868e-05	4	0.01020193099975586	Needles1	
280	3.142	710.0	FALSE	5123949	2.667639824593948e-07	4	0.002196788787841797	Needles1	
281	3.142	1830.0	FALSE	5308002	3.824769755356172e-05	4	0.005784749984741211	Needles1	
282	3.142	1032.0	FALSE	8953837	4.0142174475121806e-05	4	0.0032608509063720703	Needles1	
283	3.142	1376.0	FALSE	4144049	4.0142174475121806e-05	4	0.0043048858642578125	Needles1	
284	3.142	710.0	FALSE	4434678	2.667639824593948e-07	4	0.0022809505462646484	Needles1	
285	3.142	3129.0	FALSE	9141486	2.6388529759113766e-05	4	0.010023117065429688	Needles1	
286	3.142	4981.0	FALSE	5615090	3.0575421350320653e-06	4	0.01596212387084961	Needles1	
287	3.142	732.0	FALSE	6706865	3.824769755356172e-05	4	0.0022940635681152344	Needles1	
288	3.142	1098.0	FALSE	8317591	3.824769755356172e-05	4	0.003442049026489258	Needles1	
289	3.142	3528.0	FALSE	5618359	7.613518762106253e-06	4	0.012239933013916016	Needles1	
